seats_count,total_amount,bookings_last_1min,bookings_last_10min,same_device_flag,duplicate_route_flag,account_age_days,night_booking_flag,cancellation_history_ratio,label
7,24759.0,0,4,0,0,69,1,0.092,1
2,8034.0,2,2,0,0,163,0,0.09,0
1,3166.0,1,1,0,0,17,0,0.169,0
2,6437.0,0,0,0,0,25,0,0.21,0
1,3232.0,1,2,0,0,15,0,0.145,0
4,17006.0,0,1,0,0,165,0,0.178,0
3,6998.0,1,2,0,0,29,0,0.42,0
2,6695.0,2,3,0,0,5,0,0.325,0
2,4912.0,0,3,0,0,109,0,0.078,0
4,15148.0,0,2,0,0,107,0,0.177,0
10,31310.0,0,3,0,0,216,1,0.351,1
1,2623.0,1,3,0,0,27,1,0.058,0
1,3221.0,0,0,0,1,12,0,0.436,0
1,2589.0,0,3,0,0,36,0,0.35,0
7,27674.0,0,4,1,0,122,0,0.062,0
3,10320.0,0,2,0,0,122,0,0.281,0
1,2935.0,0,2,0,0,177,0,0.112,0
1,3961.0,1,6,0,0,170,0,0.355,0
4,11305.0,0,0,0,0,160,0,0.11,0
4,13559.0,0,2,0,0,59,0,0.181,0
1,3206.0,0,2,0,0,78,0,0.309,0
1,3254.0,0,2,0,0,80,0,0.456,0
2,5340.0,1,2,0,1,11,0,0.057,0
1,2215.0,1,3,0,0,31,0,0.432,0
2,6230.0,0,0,0,0,70,0,0.27,0
4,13035.0,0,0,0,1,4,0,0.402,0
1,3223.0,0,2,0,0,81,1,0.594,0
3,9718.0,0,1,0,0,155,0,0.145,0
8,23799.0,2,3,0,0,106,0,0.049,0
7,24028.0,0,3,0,0,100,0,0.018,0
3,7086.0,3,3,0,0,128,0,0.419,0
7,25345.0,1,1,0,0,79,0,0.316,0
1,3603.0,0,0,0,0,17,0,0.413,0
5,17129.0,0,0,0,0,209,0,0.046,0
10,35087.0,0,5,0,0,73,0,0.11,0
1,3575.0,1,3,0,0,46,0,0.12,0
1,2773.0,2,3,0,0,67,0,0.452,0
1,2634.0,1,5,0,0,92,0,0.103,0
2,7577.0,0,5,0,0,101,0,0.096,0
5,17300.0,1,3,0,0,37,0,0.014,0
8,26704.0,3,8,0,0,37,0,0.523,0
2,6337.0,0,5,0,0,17,0,0.196,0
2,6217.0,0,0,0,0,111,0,0.119,0
2,5041.0,2,3,0,0,12,0,0.163,0
3,11404.0,1,3,0,0,3,0,0.109,0
3,8531.0,1,4,0,0,239,1,0.094,1
3,10833.0,0,2,0,0,17,0,0.258,0
4,10444.0,0,0,0,0,142,0,0.081,0
5,13378.0,0,3,0,0,203,1,0.148,0
2,4777.0,0,3,0,0,84,0,0.109,0
3,12350.0,0,4,0,0,134,0,0.062,0
1,3428.0,0,1,0,0,12,0,0.033,0
1,3441.0,0,2,0,0,74,0,0.206,0
2,7072.0,1,3,0,0,74,0,0.118,0
8,19455.0,1,2,0,0,77,0,0.259,0
1,4604.0,0,1,0,0,171,0,0.233,1
3,7828.0,1,1,0,0,16,0,0.113,0
3,11792.0,1,2,0,0,35,0,0.352,0
1,2370.0,0,0,0,0,70,0,0.233,0
6,23996.0,0,3,0,0,71,0,0.097,0
7,26659.0,0,2,1,0,11,0,0.334,0
4,9296.0,0,4,0,0,20,0,0.255,0
1,2862.0,1,2,0,0,70,0,0.113,0
1,3333.0,1,3,0,0,8,0,0.115,0
4,11287.0,0,4,0,0,22,0,0.403,0
2,6366.0,0,4,1,0,62,0,0.265,0
3,7033.0,0,0,0,0,49,0,0.057,0
1,4876.0,0,1,0,0,51,1,0.214,0
3,6719.0,0,3,0,0,55,0,0.032,0
4,12547.0,0,1,0,1,64,0,0.028,0
1,3971.0,4,5,0,0,210,1,0.06,1
1,3656.0,0,1,0,0,145,0,0.211,0
8,19528.0,0,3,1,0,224,0,0.112,0
5,18340.0,0,0,1,0,203,0,0.115,0
4,9481.0,0,1,0,0,165,0,0.409,0
3,12008.0,2,4,0,0,130,0,0.27,0
3,9926.0,0,2,0,0,204,1,0.244,0
6,15772.0,1,4,0,0,39,1,0.117,0
2,5380.0,0,0,0,0,15,0,0.317,0
5,13800.0,0,1,0,0,72,1,0.092,1
1,3369.0,0,2,0,0,117,0,0.172,0
2,4906.0,1,2,0,0,9,0,0.251,0
9,33853.0,1,2,0,0,93,0,0.411,1
1,2623.0,0,2,0,0,30,0,0.158,0
2,5634.0,0,2,0,0,69,0,0.258,0
4,15523.0,2,5,0,0,130,0,0.169,0
2,7431.0,0,1,0,0,72,1,0.28,0
2,7611.0,0,1,0,0,72,0,0.301,0
2,7481.0,1,1,0,1,94,0,0.282,1
6,21934.0,0,1,0,0,65,0,0.223,0
1,2463.0,0,4,0,0,41,1,0.053,0
4,10683.0,0,3,0,0,40,0,0.295,0
2,7095.0,0,4,0,0,34,0,0.064,0
1,2297.0,2,3,0,1,184,0,0.282,0
1,2774.0,0,3,0,0,11,0,0.21,0
7,23834.0,2,5,0,0,28,0,0.302,1
2,6414.0,1,2,0,0,6,0,0.08,0
4,10277.0,0,0,0,0,100,0,0.278,0
2,4246.0,0,4,0,0,47,0,0.131,0
9,35654.0,1,3,0,0,8,0,0.032,0
7,19019.0,0,3,0,0,110,0,0.163,0
3,7552.0,1,2,0,0,38,0,0.261,0
7,26033.0,1,6,0,0,214,0,0.175,1
5,20568.0,0,1,0,0,7,0,0.232,0
3,13156.0,0,0,0,0,19,0,0.166,0
1,2907.0,0,1,0,0,12,1,0.377,0
2,8140.0,3,5,0,0,184,0,0.207,1
2,7647.0,0,1,0,0,57,0,0.191,0
2,6162.0,1,3,0,0,20,0,0.047,0
1,4167.0,2,2,0,0,67,0,0.194,0
6,16663.0,0,1,0,0,31,0,0.127,0
2,4070.0,1,6,0,0,74,0,0.176,0
1,1942.0,0,2,0,0,165,0,0.129,0
2,8384.0,1,5,0,0,50,0,0.28,0
10,34826.0,0,3,1,0,85,0,0.125,1
7,20396.0,0,3,0,0,9,1,0.124,0
6,15714.0,0,1,0,0,208,1,0.134,0
1,3371.0,0,0,0,0,159,0,0.026,0
4,16792.0,0,1,1,0,159,0,0.339,0
8,23696.0,1,1,0,0,37,0,0.084,0
4,11353.0,0,1,0,0,109,0,0.091,0
2,6963.0,0,2,0,0,48,1,0.03,0
3,7744.0,0,0,0,0,132,0,0.123,0
2,7498.0,2,3,0,0,50,0,0.057,0
4,14528.0,0,3,0,0,9,0,0.182,1
1,2090.0,0,1,0,0,100,0,0.167,0
3,11191.0,0,3,0,0,175,0,0.284,0
6,16746.0,0,0,0,0,52,0,0.376,0
1,2887.0,1,1,0,0,157,0,0.443,0
2,6545.0,1,1,0,0,17,1,0.144,0
1,3018.0,1,1,0,0,22,0,0.118,0
6,23662.0,0,1,0,0,101,1,0.153,0
3,11051.0,0,3,0,1,38,0,0.219,0
1,3329.0,0,1,0,0,47,0,0.135,0
5,12408.0,0,3,0,0,26,0,0.167,1
1,2655.0,0,0,0,0,67,0,0.388,0
2,6352.0,0,2,0,0,1,0,0.334,1
2,4319.0,0,1,0,0,65,0,0.433,0
5,11516.0,2,3,0,1,124,0,0.125,0
6,20674.0,3,3,0,0,117,0,0.034,0
1,2375.0,0,4,0,0,120,0,0.269,0
2,8456.0,2,4,0,0,86,0,0.145,0
5,13053.0,0,2,0,0,183,0,0.256,0
1,3670.0,0,0,0,0,11,0,0.291,0
4,16366.0,3,7,0,1,270,0,0.159,0
1,4272.0,0,2,0,0,95,0,0.332,0
4,10945.0,0,3,0,0,21,0,0.23,0
8,17872.0,4,6,0,0,94,0,0.191,0
4,9452.0,1,4,0,1,16,0,0.195,0
2,7808.0,0,2,0,0,75,0,0.202,0
1,3160.0,1,3,0,0,90,0,0.071,0
4,12416.0,0,1,0,0,6,1,0.055,0
4,9938.0,0,2,0,0,38,0,0.064,0
7,22491.0,0,2,0,1,15,0,0.302,0
5,18747.0,0,2,0,0,65,0,0.049,0
9,23714.0,2,4,0,1,14,0,0.104,0
4,13415.0,3,4,0,0,53,0,0.231,1
1,3866.0,0,1,0,0,57,0,0.145,0
3,11948.0,1,5,0,0,169,0,0.019,0
5,20802.0,0,1,0,0,139,0,0.014,0
1,2989.0,1,6,0,0,85,0,0.302,0
2,4506.0,3,8,0,1,100,0,0.054,1
2,6755.0,0,5,0,0,234,0,0.199,0
3,8033.0,1,1,1,0,21,0,0.083,0
8,27376.0,0,2,0,0,46,0,0.334,1
1,3289.0,1,3,0,0,163,0,0.373,0
3,6859.0,1,3,0,0,98,0,0.044,0
2,7449.0,1,4,0,0,49,0,0.128,0
1,4224.0,0,4,0,0,11,1,0.034,0
1,2307.0,0,5,0,1,39,0,0.28,0
1,3949.0,0,5,0,0,199,0,0.414,0
2,5703.0,1,1,0,0,48,0,0.332,0
3,12441.0,2,2,0,0,139,0,0.084,0
1,3546.0,0,4,0,0,41,0,0.074,0
8,22640.0,0,1,0,0,37,1,0.12,0
5,15850.0,1,1,0,0,25,0,0.035,0
1,2317.0,0,5,0,0,3,0,0.108,0
1,1975.0,1,1,1,0,20,0,0.335,0
4,16427.0,0,1,0,1,132,0,0.349,1
1,2773.0,0,1,0,0,9,0,0.205,0
2,6426.0,0,4,0,0,53,0,0.246,0
4,9307.0,1,3,0,1,100,0,0.168,0
1,3416.0,0,4,0,0,75,0,0.571,0
3,9855.0,0,3,0,0,97,0,0.023,0
2,5373.0,2,3,0,0,77,0,0.257,0
6,23282.0,3,8,0,0,153,0,0.347,0
10,23973.0,0,1,0,0,44,0,0.328,0
2,7314.0,0,2,0,0,196,0,0.027,0
2,4977.0,0,5,0,0,93,1,0.175,0
1,4762.0,2,4,0,0,93,0,0.123,0
6,15950.0,0,3,0,0,226,0,0.154,0
3,10631.0,0,4,0,1,181,0,0.091,0
4,13665.0,0,2,0,0,50,0,0.299,0
4,14045.0,1,4,0,0,46,0,0.14,0
6,21143.0,0,1,0,0,156,0,0.087,1
10,41865.0,1,3,0,0,0,0,0.017,1
6,19294.0,0,2,0,0,22,0,0.281,0
4,15755.0,0,4,0,0,47,0,0.045,1
6,14682.0,0,3,0,0,145,1,0.389,0
1,2402.0,1,4,0,0,95,0,0.357,0
3,11709.0,0,1,0,0,54,0,0.079,0
2,5184.0,0,4,0,0,10,0,0.154,0
2,8239.0,0,1,1,0,45,0,0.07,0
2,8951.0,1,3,0,1,27,0,0.11,1
1,3785.0,1,4,0,0,38,0,0.226,0
2,5271.0,0,2,0,0,44,0,0.03,0
1,3775.0,0,5,0,0,54,0,0.185,0
1,2592.0,0,2,0,0,120,1,0.305,0
4,11984.0,0,0,0,0,121,0,0.458,0
3,11904.0,0,3,0,0,173,1,0.125,0
3,12124.0,1,2,0,1,213,0,0.051,0
5,21422.0,0,0,0,0,49,0,0.392,0
8,29142.0,2,2,0,0,96,0,0.224,0
5,12315.0,0,1,0,0,20,0,0.084,0
1,3551.0,0,2,0,0,35,0,0.313,0
3,11296.0,0,5,0,1,183,0,0.219,0
7,17078.0,0,3,0,0,11,0,0.171,0
2,5638.0,0,1,0,0,68,1,0.083,0
1,2580.0,0,2,0,0,23,0,0.261,1
2,4842.0,0,2,0,0,4,0,0.158,0
1,2690.0,1,4,1,0,63,0,0.201,0
3,12364.0,1,3,0,0,57,0,0.129,0
2,8183.0,1,3,0,0,7,1,0.205,0
1,3390.0,1,2,0,0,37,0,0.222,0
6,18476.0,0,5,0,0,19,0,0.085,0
4,10198.0,2,3,0,0,164,0,0.212,0
9,30111.0,0,2,0,0,177,1,0.207,1
7,27379.0,0,2,0,1,14,0,0.512,0
3,8744.0,0,2,0,0,11,0,0.405,0
1,4027.0,2,5,0,0,116,0,0.083,0
1,4029.0,0,1,0,0,126,0,0.131,0
2,6814.0,0,5,0,1,11,0,0.058,0
1,3290.0,0,0,0,0,37,0,0.026,0
1,2949.0,1,3,0,0,132,0,0.272,0
2,7181.0,0,1,0,0,266,0,0.338,0
2,8262.0,0,1,0,0,118,0,0.181,0
9,24123.0,1,2,0,0,152,0,0.144,0
3,10891.0,0,0,0,0,90,0,0.012,0
2,7633.0,0,2,0,0,9,0,0.226,0
5,11971.0,0,0,0,0,13,1,0.126,0
1,3336.0,0,0,0,0,81,0,0.394,0
2,4463.0,1,3,0,0,155,0,0.052,0
1,2467.0,0,0,0,0,128,0,0.161,0
6,19291.0,0,1,0,0,61,0,0.346,0
3,12115.0,2,7,0,0,14,0,0.069,0
2,8435.0,1,6,0,0,275,0,0.031,0
9,32772.0,0,4,1,1,34,0,0.197,0
3,11647.0,0,5,0,0,69,0,0.156,0
1,3841.0,0,4,0,0,133,0,0.121,0
1,3475.0,0,0,0,0,33,0,0.26,0
2,5796.0,0,1,0,1,187,0,0.019,0
1,2861.0,1,3,0,0,99,0,0.104,0
3,11061.0,0,0,0,0,190,0,0.288,0
3,10114.0,0,1,0,0,122,0,0.147,0
7,19579.0,0,2,0,0,76,0,0.123,0
1,3605.0,0,0,0,0,180,0,0.434,0
1,3159.0,0,3,0,0,178,1,0.167,0
8,21197.0,1,4,0,1,25,0,0.307,0
2,6021.0,4,9,0,1,103,0,0.207,1
3,9372.0,0,1,0,0,92,1,0.148,0
1,3877.0,0,2,0,1,126,0,0.036,0
3,8210.0,0,3,0,0,1,0,0.173,0
2,6490.0,0,3,0,0,189,0,0.024,0
2,5966.0,0,2,0,0,163,0,0.332,0
3,9449.0,0,3,0,0,11,0,0.302,0
4,16085.0,0,3,0,0,14,0,0.413,0
1,2367.0,1,6,0,0,25,1,0.046,0
2,8492.0,1,2,0,0,55,0,0.263,0
2,5636.0,0,1,0,0,72,0,0.055,1
3,8213.0,3,5,0,1,33,0,0.166,1
4,11367.0,0,3,0,0,55,0,0.151,0
10,23889.0,0,1,0,0,1,1,0.156,1
8,19111.0,2,6,0,0,81,0,0.324,0
1,2433.0,0,2,0,0,71,0,0.261,1
3,11933.0,0,2,0,0,75,0,0.411,0
4,9721.0,0,4,0,0,93,0,0.071,0
3,9502.0,0,4,0,1,76,0,0.11,0
1,3893.0,0,0,0,0,118,0,0.719,0
2,4649.0,0,2,0,0,94,0,0.046,0
1,3122.0,0,5,0,0,94,0,0.267,1
1,3542.0,0,2,0,0,151,1,0.181,0
10,27633.0,1,1,0,0,84,0,0.264,0
1,3701.0,0,2,1,0,43,0,0.149,0
2,6507.0,0,0,0,0,25,1,0.126,0
3,8332.0,0,0,0,0,66,0,0.113,0
1,1979.0,4,8,0,0,9,0,0.253,0
1,2394.0,1,4,0,0,117,0,0.239,0
7,18102.0,0,2,0,0,104,0,0.079,0
3,8708.0,2,5,0,0,81,0,0.082,0
1,4191.0,2,6,0,0,1,1,0.304,1
7,23296.0,0,2,0,0,23,0,0.319,0
1,3992.0,1,3,1,0,137,0,0.101,0
3,7792.0,3,3,0,0,287,0,0.035,0
7,25108.0,1,5,0,0,15,0,0.099,0
4,14127.0,3,3,0,0,19,1,0.135,0
8,21192.0,2,2,0,0,210,0,0.164,0
1,2781.0,1,2,0,0,69,0,0.24,0
4,14834.0,1,4,0,0,216,0,0.114,0
5,16787.0,1,5,0,0,87,0,0.283,0
4,11211.0,0,4,0,0,80,1,0.088,0
2,5935.0,0,1,0,1,21,1,0.066,0
5,19388.0,0,4,0,1,41,0,0.203,0
3,11166.0,2,3,0,0,67,0,0.052,0
1,3363.0,0,3,0,0,60,0,0.049,0
4,16999.0,0,1,0,0,78,0,0.256,0
2,8396.0,2,4,0,0,189,0,0.25,0
1,1870.0,2,6,0,0,29,0,0.161,1
5,17575.0,0,1,0,1,32,0,0.147,1
2,7295.0,1,3,0,0,13,0,0.262,0
2,4465.0,0,0,0,0,79,0,0.277,0
3,7886.0,0,2,0,0,69,0,0.185,0
1,3081.0,0,4,0,0,100,0,0.119,0
3,9494.0,0,2,0,0,30,0,0.145,0
3,8859.0,1,5,0,0,16,0,0.239,0
3,10698.0,0,3,0,0,101,0,0.167,0
3,12523.0,0,1,0,0,0,1,0.024,0
1,2640.0,0,3,0,0,31,0,0.18,0
2,5278.0,0,1,0,0,36,0,0.189,0
1,3052.0,0,1,0,0,91,0,0.5,0
3,12535.0,2,3,0,0,0,0,0.26,1
3,8132.0,1,2,0,0,73,0,0.201,0
8,19237.0,1,3,0,0,62,0,0.459,0
8,24081.0,0,1,0,0,47,0,0.078,1
6,14651.0,0,0,0,0,174,0,0.239,0
2,7640.0,0,2,0,0,54,0,0.038,0
3,9280.0,2,2,0,0,12,0,0.268,0
1,3136.0,0,5,0,0,42,0,0.227,0
7,20393.0,0,1,0,0,84,0,0.208,0
1,3013.0,3,6,0,0,0,0,0.441,1
1,4138.0,0,2,0,0,68,1,0.498,0
2,6998.0,0,2,0,0,125,0,0.038,0
1,1744.0,0,1,0,0,194,0,0.157,0
1,3236.0,4,6,0,0,96,0,0.219,1
2,8201.0,0,5,0,0,131,0,0.053,0
3,8117.0,0,3,0,0,26,0,0.049,0
4,12273.0,1,2,0,0,100,0,0.097,0
2,6646.0,2,6,0,0,32,0,0.312,0
1,2672.0,0,3,0,0,79,1,0.21,0
3,11115.0,1,1,0,0,189,0,0.507,0
1,3697.0,3,3,0,0,204,0,0.142,0
1,3112.0,0,2,1,0,117,1,0.069,0
2,7757.0,0,0,0,0,26,1,0.014,0
6,14919.0,0,2,0,0,104,0,0.044,0
2,6528.0,0,2,0,0,18,1,0.165,0
2,4575.0,1,1,0,0,1,0,0.004,1
3,8454.0,0,2,0,0,52,0,0.144,0
1,3759.0,0,3,0,0,209,0,0.15,0
5,20645.0,3,4,0,0,27,0,0.503,0
2,5366.0,0,4,0,0,37,0,0.315,0
2,7616.0,3,3,0,0,48,0,0.113,0
2,7526.0,1,2,0,0,52,1,0.228,0
3,8617.0,0,2,0,0,47,0,0.042,0
3,11305.0,2,5,0,0,102,0,0.11,0
3,8478.0,0,4,0,0,62,0,0.272,0
2,7742.0,1,1,0,0,36,0,0.089,0
1,3202.0,1,2,0,0,127,0,0.338,0
8,19832.0,1,6,0,0,1,1,0.249,0
3,12014.0,3,6,0,1,124,1,0.116,0
2,5990.0,0,2,0,0,56,0,0.281,0
1,4458.0,0,1,0,0,83,0,0.262,0
1,4466.0,0,5,0,0,13,1,0.354,1
1,3253.0,0,2,0,0,64,0,0.2,0
1,3845.0,4,5,0,0,57,1,0.136,0
3,7462.0,1,2,0,0,54,0,0.18,1
4,17056.0,0,1,0,1,33,1,0.312,1
1,3110.0,0,1,0,0,177,0,0.259,0
2,7278.0,1,2,0,0,28,0,0.184,0
1,3807.0,0,2,1,0,10,0,0.2,0
8,32679.0,0,2,0,0,87,0,0.058,0
1,4534.0,1,2,0,0,137,0,0.378,0
1,2421.0,1,6,0,0,12,0,0.282,0
3,6556.0,0,3,1,0,102,0,0.314,0
2,7526.0,1,2,0,0,191,0,0.331,0
1,3264.0,0,0,0,0,146,0,0.027,0
5,20845.0,1,3,1,0,41,1,0.362,0
2,6362.0,1,4,1,1,91,0,0.293,0
1,3251.0,1,1,0,0,108,0,0.183,0
1,2809.0,3,3,0,0,165,0,0.173,0
9,27892.0,0,2,0,0,177,0,0.1,0
2,7843.0,0,0,0,0,57,0,0.086,0
3,12906.0,3,4,0,0,34,0,0.272,0
1,4282.0,0,0,1,0,62,0,0.224,0
1,3107.0,0,2,0,0,40,1,0.324,0
7,23849.0,0,4,0,1,175,0,0.363,0
2,7210.0,2,5,0,0,17,0,0.192,0
5,19939.0,1,2,0,0,77,0,0.086,0
1,2862.0,1,1,0,0,62,0,0.076,0
1,4157.0,0,2,0,0,50,0,0.063,0
1,3693.0,1,1,0,0,165,0,0.146,0
2,7420.0,2,3,0,0,67,0,0.316,0
2,6919.0,0,1,0,0,22,0,0.323,0
2,8747.0,0,2,0,0,67,0,0.051,0
1,3712.0,0,4,0,0,4,0,0.169,0
6,22464.0,0,1,0,0,4,0,0.477,0
4,11004.0,2,2,0,0,26,0,0.239,0
1,3815.0,0,1,0,0,44,1,0.178,0
6,19881.0,1,1,0,0,30,0,0.211,0
1,3271.0,2,3,0,0,52,0,0.062,0
2,6155.0,0,3,0,0,34,1,0.009,0
1,4550.0,2,4,0,1,33,1,0.157,0
1,3625.0,0,2,1,0,53,0,0.308,0
1,3416.0,0,2,1,0,54,0,0.333,0
4,16349.0,0,2,0,0,60,0,0.089,0
4,15932.0,0,0,0,0,105,0,0.078,0
4,11334.0,1,2,0,0,104,0,0.126,0
8,33235.0,1,3,0,0,18,0,0.019,1
3,10219.0,0,3,0,0,61,0,0.032,0
1,3453.0,0,3,0,0,101,0,0.151,0
3,11751.0,0,1,0,0,128,1,0.114,0
2,5278.0,0,3,0,0,39,0,0.16,0
3,11697.0,0,2,0,1,177,1,0.045,0
5,11607.0,0,2,0,0,34,0,0.202,0
5,17822.0,0,1,0,0,25,0,0.099,0
4,17053.0,0,1,0,0,165,0,0.32,0
3,7262.0,0,2,0,0,62,1,0.379,0
7,27232.0,0,0,0,0,254,0,0.034,1
6,17534.0,0,0,0,0,21,1,0.321,0
3,8275.0,2,4,0,0,9,0,0.417,0
3,8285.0,0,2,0,0,165,1,0.569,0
1,4753.0,0,1,0,0,36,0,0.04,0
2,5250.0,0,4,0,0,72,0,0.175,0
2,7411.0,0,0,0,0,31,0,0.158,0
6,20010.0,0,0,0,0,3,1,0.211,0
1,3746.0,2,3,0,0,316,0,0.329,0
1,3299.0,0,3,0,0,118,0,0.376,0
3,7944.0,0,0,0,0,12,0,0.049,0
1,2591.0,1,4,0,0,104,1,0.164,0
2,6362.0,0,0,0,1,50,0,0.168,0
3,7456.0,1,4,0,0,45,0,0.081,0
10,41588.0,0,1,0,0,2,0,0.31,0
2,7752.0,0,0,0,0,80,0,0.122,0
1,4308.0,1,2,0,0,137,1,0.123,1
1,2782.0,0,2,0,0,48,0,0.18,0
1,3022.0,0,1,0,1,40,0,0.014,0
2,7133.0,0,0,0,0,6,0,0.102,0
4,13091.0,0,4,0,0,111,0,0.115,0
3,10296.0,0,2,0,0,71,0,0.038,0
3,9231.0,4,6,0,0,62,0,0.04,0
2,8190.0,1,4,0,0,12,0,0.191,0
2,6549.0,0,4,1,0,68,0,0.281,0
3,9644.0,1,2,0,0,57,0,0.17,1
2,7645.0,2,2,0,0,217,0,0.164,0
7,16417.0,1,5,0,0,181,0,0.211,1
3,11031.0,0,2,0,0,110,0,0.113,0
3,8381.0,0,1,0,0,80,0,0.084,0
5,20830.0,0,1,0,0,248,0,0.163,0
3,7423.0,0,1,0,0,104,0,0.196,0
6,23504.0,0,1,0,0,16,0,0.212,0
1,3707.0,0,1,0,0,53,0,0.452,0
3,7867.0,1,5,0,0,3,0,0.348,0
5,21550.0,0,4,0,0,75,0,0.303,0
1,3141.0,0,1,0,1,108,0,0.516,0
1,3127.0,0,2,0,0,21,0,0.368,1
1,3373.0,0,3,0,0,6,0,0.575,0
1,3164.0,0,2,0,0,284,0,0.22,0
7,28273.0,3,4,0,0,79,0,0.38,1
1,3245.0,0,3,0,0,58,0,0.13,0
2,6021.0,0,1,0,0,76,0,0.129,0
2,7888.0,0,3,0,0,21,0,0.325,0
6,17457.0,0,2,0,0,65,0,0.236,0
6,23333.0,2,3,0,0,106,0,0.372,0
5,12439.0,4,8,0,0,43,0,0.122,1
2,6339.0,0,0,0,0,27,0,0.177,0
2,4555.0,0,0,0,0,123,0,0.33,0
3,9204.0,0,1,0,0,64,0,0.364,0
4,10750.0,0,0,0,0,85,0,0.21,0
2,6742.0,2,2,0,0,76,0,0.118,0
2,5963.0,1,2,0,0,153,0,0.181,0
2,7526.0,0,1,0,1,108,1,0.024,0
5,15464.0,0,1,0,0,44,0,0.138,0
2,4528.0,0,0,0,0,111,0,0.136,0
3,7055.0,0,2,0,0,228,0,0.363,0
4,14905.0,0,4,0,0,90,0,0.325,0
7,29270.0,1,4,0,0,9,0,0.112,0
4,9495.0,0,5,0,0,12,0,0.128,0
4,13398.0,0,0,1,0,112,0,0.135,0
3,8146.0,2,3,0,0,46,0,0.251,0
4,17245.0,1,2,0,0,0,0,0.038,0
3,7514.0,0,0,0,0,72,0,0.166,0
3,8317.0,0,0,0,0,141,0,0.349,0
1,3153.0,0,2,0,0,131,0,0.142,0
2,8729.0,0,0,0,0,6,0,0.042,0
1,3559.0,1,3,0,0,95,0,0.116,0
7,26068.0,2,4,0,0,57,0,0.17,1
2,6689.0,3,7,0,0,261,0,0.308,0
3,6811.0,0,3,0,0,95,0,0.133,0
3,11103.0,0,5,0,0,34,0,0.073,0
1,2859.0,0,0,0,0,176,0,0.204,0
2,8738.0,1,2,0,0,205,0,0.002,0
2,4635.0,0,1,0,0,10,0,0.349,1
4,15934.0,1,5,0,0,13,1,0.319,0
3,12811.0,0,2,0,0,40,0,0.078,0
5,21319.0,0,2,1,0,68,0,0.314,1
2,4574.0,3,5,0,0,212,0,0.158,0
2,5129.0,2,4,0,0,19,0,0.186,0
2,8887.0,0,0,0,0,114,0,0.244,0
2,7659.0,2,2,0,0,38,0,0.17,0
2,7272.0,0,1,0,0,40,0,0.123,0
3,9846.0,0,1,0,0,212,0,0.088,0
1,3716.0,0,1,0,0,81,1,0.161,0
2,7812.0,0,3,0,0,84,1,0.408,0
4,14472.0,0,5,0,0,143,0,0.209,0
5,19054.0,0,5,0,0,35,0,0.036,0
1,2971.0,2,3,0,0,73,0,0.173,0
4,13744.0,1,3,0,0,73,0,0.371,0
1,3103.0,1,6,0,0,2,0,0.341,0
2,8200.0,0,4,0,0,45,0,0.283,0
2,7883.0,0,0,0,0,142,0,0.227,0
1,4361.0,0,3,0,0,109,0,0.106,0
1,3775.0,3,5,0,0,70,0,0.072,0
1,4133.0,0,4,0,0,41,0,0.275,0
1,3578.0,0,5,0,0,33,1,0.067,1
1,3937.0,2,2,0,1,106,1,0.18,0
2,6039.0,0,2,0,0,116,0,0.299,1
2,8209.0,2,6,0,0,143,0,0.163,0
8,25823.0,0,0,0,1,82,0,0.021,0
2,8009.0,0,3,0,0,12,0,0.377,0
2,5346.0,0,3,0,1,84,0,0.236,0
1,4365.0,0,3,0,0,234,0,0.38,0
8,32359.0,0,0,0,1,43,1,0.248,0
2,8463.0,0,0,0,0,34,0,0.34,0
3,12133.0,0,5,0,0,233,0,0.175,0
2,7905.0,0,0,0,0,204,0,0.123,0
1,2668.0,0,3,0,0,115,1,0.216,1
1,3734.0,3,4,0,0,21,0,0.051,0
1,2827.0,2,3,0,0,135,0,0.185,0
2,7088.0,0,0,0,0,94,0,0.113,0
1,3593.0,1,1,0,0,115,0,0.097,0
2,8487.0,0,1,0,0,89,0,0.119,0
2,8342.0,1,3,0,1,25,0,0.273,0
2,6404.0,3,3,0,0,233,0,0.276,0
6,14003.0,0,1,0,0,5,1,0.07,0
1,3651.0,0,2,0,0,117,0,0.054,0
3,10553.0,2,4,0,0,8,0,0.205,0
2,4457.0,3,4,0,0,32,0,0.289,0
1,4495.0,0,3,0,1,37,0,0.267,0
4,15232.0,1,4,1,0,226,1,0.006,0
8,30819.0,0,3,0,0,30,0,0.134,0
1,3096.0,0,1,0,0,100,0,0.205,0
7,22343.0,0,2,0,0,59,0,0.402,1
8,17289.0,1,1,0,0,7,0,0.232,0
4,10943.0,0,4,0,0,129,1,0.038,0
2,6822.0,0,1,0,0,77,1,0.135,0
2,6792.0,1,4,0,0,119,0,0.04,0
6,22952.0,0,2,0,0,147,0,0.082,1
3,7375.0,1,3,0,1,78,0,0.135,0
1,3636.0,0,0,0,0,9,0,0.269,1
2,5502.0,1,1,0,0,10,0,0.357,0
1,2800.0,0,0,0,0,147,0,0.25,0
4,9352.0,2,3,0,0,76,0,0.262,0
5,12249.0,0,0,0,0,61,0,0.157,0
4,9144.0,0,4,0,1,90,1,0.419,0
2,7759.0,0,2,0,0,125,0,0.203,1
2,6414.0,1,1,0,0,49,0,0.085,0
4,13698.0,0,4,0,1,199,0,0.165,0
5,20403.0,0,2,1,0,25,0,0.194,0
5,15501.0,1,6,0,0,36,1,0.294,0
